9.114781308174133301e+01
8.025656294822692871e+01
8.048229026794433594e+01
6.159268856048583984e+01
6.963779544830322266e+01
6.971787405014038086e+01
1.066269493103027344e+01
5.909227657318115234e+01
5.896857810020446777e+01
3.765170335769653320e+00
4.824166965484619141e+01
4.839812040328979492e+01
3.675887584686279297e-01
3.768380165100097656e+01
3.749677944183349609e+01
