1.920855743885040283e+02
8.041418194770812988e+01
8.001241350173950195e+01
3.092156314849853516e+01
6.945640039443969727e+01
6.904995346069335938e+01
2.054023909568786621e+01
5.871456670761108398e+01
5.844845199584960938e+01
3.607300519943237305e+00
4.941508173942565918e+01
4.778729319572448730e+01
7.733409404754638672e-01
3.702817988395690918e+01
3.708338141441345215e+01
